0.777819	-0.0271121
0.772271	-0.0319669
0.767931	-0.0376735
0.767714	-0.0379579
0.767291	-0.0385209
0.756654	-0.0527885
0.74594	-0.0717251
0.735136	-0.0934303
0.729724	-0.103855
0.724302	-0.111958
0.718887	-0.114229
0.717083	-0.111945
0.716174	-0.11154
0.713461	-0.0915815
0.711575	-0.0572052
0.710758	-0.0419506
0.708054	-0.055105
0.707437	-0.108519
0.706387	-0.199355
0.705344	-0.338031
0.702634	-0.687229
0.699941	-0.826867
0.697246	-0.865587
0.694546	-0.885535
0.691846	-0.894611
0.686488	-0.901784
0.681118	-0.910516
0.675803	-0.917319
0.674593	-0.917155
0.670476	-0.920516
0.668039	-0.920938
0.665215	-0.922053
0.659941	-0.921888
0.649536	-0.9156
0.639285	-0.912657
0.629206	-0.907757
0.619322	-0.901479
0.9749	0.18203
0.974632	0.181931
0.972599	0.181203
0.972564	0.181181
0.971194	0.180371
0.971062	0.180292
0.968937	0.179097
0.965206	0.176091
0.961362	0.172195
0.957366	0.16741
0.95318	0.161769
0.948775	0.155342
0.944124	0.148211
0.939206	0.140467
0.934002	0.13221
0.928497	0.123549
0.922679	0.1146
0.916542	0.105484
0.915863	0.104522
0.913075	0.100565
0.910657	0.0971409
0.777819	-0.0271121
0.788222	-0.0178345
0.798479	-0.00945783
0.808568	-0.00137231
0.818468	0.00657323
0.82816	0.0143694
0.837624	0.0220218
0.839852	0.0238191
0.841508	0.0251869
0.841929	0.0255327
0.846839	0.0295795
0.848688	0.0311194
0.855789	0.037142
0.864463	0.0448361
0.872846	0.0527456
0.880929	0.0609349
0.888701	0.0694366
0.896034	0.0780826
0.896153	0.0782228
0.90328	0.0871937
0.909594	0.0956729
0.909684	0.095793
0.910079	0.0963166
0.910657	0.0971409
0.533844	-0.868035
0.541241	-0.863133
0.545066	-0.861129
0.54888	-0.86115
0.555129	-0.862018
0.556773	-0.862232
0.564922	-0.86515
0.569138	-0.866754
0.572182	-0.867811
0.573343	-0.868229
0.577588	-0.870113
0.577655	-0.870142
0.577689	-0.870157
0.580109	-0.871601
0.581757	-0.872597
0.581857	-0.872657
0.582033	-0.872741
0.590986	-0.882935
0.600194	-0.889087
0.609646	-0.89528
0.614668	-0.89836
0.619322	-0.901479
0.4867	-0.151935
0.48702	-0.157075
0.488085	-0.175015
0.488806	-0.187543
0.490574	-0.219436
0.492325	-0.252133
0.494066	-0.285701
0.495306	-0.310204
0.495794	-0.320085
0.497509	-0.355247
0.499211	-0.390524
0.500925	-0.42628
0.502629	-0.461916
0.503537	-0.480718
0.504324	-0.497294
0.506009	-0.532362
0.50772	-0.567409
0.509424	-0.601493
0.511121	-0.634524
0.511903	-0.649373
0.512664	-0.663776
0.51281	-0.666533
0.512915	-0.668455
0.513124	-0.672308
0.513604	-0.681148
0.514534	-0.69821
0.516251	-0.728219
0.517962	-0.75637
0.519667	-0.782459
0.520422	-0.793123
0.521292	-0.805216
0.521423	-0.807024
0.521614	-0.809427
0.521853	-0.812366
0.522159	-0.81615
0.523175	-0.828485
0.524922	-0.845789
0.526663	-0.858275
0.528465	-0.866461
0.530263	-0.868779
0.531392	-0.868812
0.533844	-0.868035
