0.99165	0.151764
0.988814	0.15112
0.985359	0.14947
0.981824	0.147051
0.97817	0.143998
0.976876	0.142725
0.974359	0.140243
0.972519	0.138058
0.970354	0.135773
0.969556	0.134765
0.969165	0.13425
0.966124	0.130842
0.96165	0.125572
0.956912	0.120051
0.951893	0.114509
0.946579	0.109011
0.94096	0.103581
0.5211	-0.174302
0.521292	-0.177417
0.523008	-0.206462
0.524707	-0.236449
0.526397	-0.267442
0.52704	-0.279601
0.527512	-0.288533
0.527521	-0.288692
0.528076	-0.299454
0.52874	-0.312566
0.529743	-0.332416
0.531398	-0.365732
0.533065	-0.399746
0.534722	-0.433941
0.53558	-0.451653
0.536371	-0.468242
0.538012	-0.502581
0.539678	-0.537185
0.541336	-0.571145
0.542988	-0.604355
0.543687	-0.618183
0.544425	-0.632712
0.544634	-0.636824
0.546318	-0.669422
0.545336	-0.650468
0.544885	-0.641688
0.544755	-0.63916
0.587399	-0.914755
0.59136	-0.921464
0.595313	-0.927544
0.603485	-0.936755
0.603852	-0.936531
0.611903	-0.944946
0.616241	-0.945408
0.620574	-0.944718
0.625033	-0.942671
0.629489	-0.937331
0.634065	-0.935175
0.634118	-0.935013
0.634135	-0.934959
0.634996	-0.932288
0.636352	-0.931102
0.638637	-0.923872
0.640981	-0.914098
0.643324	-0.902347
0.645664	-0.890173
0.648003	-0.877924
0.650397	-0.866024
0.65279	-0.853519
0.653421	-0.850813
0.654043	-0.847438
0.654559	-0.844652
0.655181	-0.841288
0.655772	-0.839237
0.657571	-0.831211
0.662449	-0.816566
0.667323	-0.800487
0.677241	-0.783528
0.682272	-0.777624
0.682591	-0.777309
0.685087	-0.774417
0.685698	-0.773709
0.687301	-0.77185
0.692392	-0.76679
0.697482	-0.763444
0.702624	-0.756361
0.707765	-0.744347
0.710356	-0.732881
0.712947	-0.689821
0.715537	-0.50634
0.718126	-0.20979
0.720732	-0.063784
0.723337	-0.0917891
0.725941	-0.140581
0.728544	-0.172631
0.731159	-0.192241
0.733772	-0.204437
0.738997	-0.202725
0.741613	-0.196425
0.743501	-0.191769
0.74405	-0.19015
0.744229	-0.189621
0.746845	-0.171058
0.749243	-0.137247
0.749461	-0.133935
0.751181	-0.101246
0.752073	-0.08129
0.754686	-0.0237829
0.757299	0.028112
0.759911	0.0713584
0.762517	0.107659
0.765122	0.137278
0.767727	0.159346
0.77033	0.173045
0.772915	0.179473
0.775499	0.180493
0.780663	0.164507
0.94096	0.103581
0.93503	0.0983804
0.933561	0.0971786
0.92878	0.0930893
0.922211	0.0876303
0.916153	0.08241
0.915326	0.081596
0.910654	0.0769642
0.910406	0.0767193
0.909315	0.0756366
0.908125	0.0743839
0.90061	0.0656994
0.892796	0.0550763
0.884693	0.0421725
0.876311	0.0267266
0.867666	0.00880825
0.85877	-0.0103179
0.849641	-0.0274935
0.845353	-0.0332536
0.840296	-0.0394568
0.839845	-0.0397004
0.837717	-0.0408256
0.836356	-0.04157
0.830741	-0.0450094
0.821006	-0.0459708
0.811112	-0.0421611
0.806098	-0.0325217
0.803777	-0.0243123
0.803587	-0.0235556
0.801076	-0.00853265
0.801076	-0.00853247
0.801074	-0.00852304
0.801037	-0.00826313
0.798539	0.0090373
0.796001	0.0310011
0.790919	0.0761991
0.788358	0.101523
0.785794	0.128664
0.783916	0.144597
0.783229	0.149848
0.781503	0.160242
0.780663	0.164507
0.546318	-0.669422
0.547995	-0.700631
0.549666	-0.730335
0.551332	-0.758538
0.553045	-0.785879
0.554755	-0.811166
0.555503	-0.821413
0.556457	-0.834065
0.558153	-0.854453
0.559903	-0.871498
0.561651	-0.882201
0.565134	-0.892437
0.568735	-0.895193
0.572322	-0.8968
0.574388	-0.898836
0.575445	-0.899103
0.576037	-0.899266
0.57642	-0.899768
0.576784	-0.900257
0.578001	-0.901881
0.579738	-0.903047
0.583573	-0.90824
0.587399	-0.914755
0.544755	-0.63916
0.544634	-0.636824
