0.388596	-0.273382
0.386299	-0.270129
0.375091	-0.253866
0.361819	-0.234751
0.359653	-0.231774
0.358844	-0.230627
0.355974	-0.226558
0.348804	-0.216391
0.336072	-0.199369
0.334068	-0.196796
0.323646	-0.183263
0.321729	-0.180757
0.31709	-0.174571
0.315178	-0.172019
0.388596	-0.273382
0.402308	-0.293455
0.416198	-0.313575
0.430235	-0.333316
0.44439	-0.352579
0.458632	-0.370497
0.47293	-0.386602
0.473003	-0.38667
0.475308	-0.388823
0.487252	-0.399436
0.499528	-0.405538
0.501567	-0.406553
0.515844	-0.396467
0.522948	-0.382876
0.52451	-0.378385
0.530032	-0.342435
0.532068	-0.323348
0.533561	-0.308039
0.535337	-0.292373
0.537081	-0.280863
0.537356	-0.279414
0.539071	-0.270322
0.540599	-0.266071
0.542584	-0.261307
0.544121	-0.259116
0.545555	-0.257325
0.5511	-0.251752
0.551432	-0.25144
0.553015	-0.249956
0.558074	-0.24551
0.571865	-0.231334
0.585463	-0.212332
0.587093	-0.210038
0.58763	-0.209205
0.58915	-0.206838
0.598838	-0.191799
0.599258	-0.191188
0.600338	-0.189625
0.611963	-0.172116
0.624813	-0.153468
0.626051	-0.15179
0.631153	-0.14458
0.636031	-0.137684
0.637363	-0.135803
0.638344	-0.134502
0.638471	-0.134335
0.649586	-0.119012
0.661463	-0.102903
0.205275	0.0444766
0.202279	0.056839
0.202279	0.056839
0.200889	0.0625853
0.198737	0.0731302
0.197515	0.0799401
0.196777	0.084208
0.196567	0.0854598
0.192144	0.110511
0.191075	0.118282
0.187738	0.142321
0.186184	0.154002
0.18549	0.15934
0.183211	0.178433
0.181569	0.191739
0.180925	0.196979
0.178583	0.217852
0.173772	0.256328
0.172014	0.268561
0.171421	0.273001
0.171332	0.273649
0.171293	0.273921
0.17022	0.281029
0.209585	0.0280022
0.205275	0.0444766
0.213066	0.0167805
0.214029	0.0136069
0.216221	0.0072134
0.217248	0.00428319
0.218404	0.0010277
0.222946	-0.0124078
0.225842	-0.0200229
0.22744	-0.0239426
0.236735	-0.0463837
0.237998	-0.0495652
0.238476	-0.0507589
0.240265	-0.0552486
0.241565	-0.0584293
0.246356	-0.069061
0.252324	-0.0791367
0.253008	-0.0801547
0.254954	-0.083044
0.256317	-0.0851339
0.26149	-0.0933297
0.265197	-0.0996491
0.265725	-0.100441
0.265793	-0.100543
0.266632	-0.101825
0.277318	-0.120294
0.281797	-0.12667
0.282791	-0.12809
0.286724	-0.133664
0.288368	-0.135958
0.299778	-0.151208
0.309716	-0.164792
0.311543	-0.167164
0.315178	-0.172019
0.661463	-0.102903
0.672975	-0.0872324
0.684104	-0.0718117
0.684733	-0.0709245
0.685068	-0.0704458
0.687854	-0.0664638
0.694832	-0.056502
0.695034	-0.0562043
0.695355	-0.0557321
0.705147	-0.041257
0.715041	-0.0259402
0.724509	-0.0105117
0.733545	0.00516343
0.742152	0.0202767
0.742819	0.0215682
0.75033	0.0361956
0.754211	0.0427033
0.757358	0.0489531
0.75809	0.0504067
0.765444	0.0666639
0.77241	0.0797721
0.779008	0.0936756
0.782137	0.100731
0.785264	0.107303
0.791211	0.119932
0.794048	0.125009
0.796687	0.130464
0.796886	0.130874
0.799036	0.134759
0.799165	0.134993
0.799407	0.135429
0.79961	0.135767
0.802333	0.140644
0.80497	0.145623
0.807608	0.149692
0.812772	0.159459
0.817889	0.166922
0.8208	0.170466
